"term","count"
"i was on",1
"my seat the",1
"of my seat",1
"on the edge",1
"seat the whole",1
"the edge of",1
"the whole time",1
"was on the",1
"about humane killed",1
"animals they are",1
"are still being",1
"being killed i",1
"believe humanity we",1
"can't believe humanity",1
"humane about humane",1
"humane killed animals",1
"humanity we are",1
"i can't believe",1
"killed animals they",1
"killed i can't",1
"so humane about",1
"still being killed",1
"they are still",1
"we are disgusting",1
"what's so humane",1
"and good friend",1
"atlantic world and",1
"culture of atlantic",1
"fellow rice grad",1
"ff fellow rice",1
"grad student historian",1
"historian of material",1
"material culture of",1
"of atlantic world",1
"of material culture",1
"rice grad student",1
"student historian of",1
"world and good",1
"a hagerstown md",1
"and showed him",1
"bryce finally tattooed",1
"doing something out",1
"finally tattooed one",1
"game said taylor",1
"hagerstown md suns",1
"he's not the",1
"him he's not",1
"jordan then a",1
"md suns pitcher",1
"not the only",1
"one and showed",1
"one doing something",1
"only one doing",1
"pitcher bryce finally",1
"pitcher was showing",1
"said taylor jordan",1
"showed him he's",1
"showing us up",1
"something out there",1
"suns pitcher bryce",1
"tattooed one and",1
"taylor jordan then",1
"the only one",1
"the whole game",1
"then a hagerstown",1
"up the whole",1
"us up the",1
"was showing us",1
"whole game said",1
"a massage envy",1
"a special gift",1
"around the corner",1
"corner on may",1
"day is just",1
"don't forget to",1
"envy gift card",1
"forget to treat",1
"gift this year",1
"is just around",1
"just around the",1
"massage envy gift",1
"may th don't",1
"mom to a",1
"mother's day is",1
"on may th",1
"special gift this",1
"th don't forget",1
"the corner on",1
"this year a",1
"to a special",1
"to treat your",1
"treat your mom",1
"year a massage",1
"your mom to",1
"about the new",1
"an article from",1
"are now moving",1
"article from denise",1
"denise le fay",1
"energy that we",1
"fay that talks",1
"from denise le",1
"here's an article",1
"le fay that",1
"new energy that",1
"now moving into",1
"talks about the",1
"that talks about",1
"that we are",1
"the new energy",1
"we are now",1
"as the godmother",1
"attractive with you",1
"be even more",1
"even more attractive",1
"it'll be even",1
"more attractive with",1
"the godmother js",1
"with you as",1
"you as the",1
"after over years",1
"family after over",1
"finally finally get",1
"finally get to",1
"get to see",1
"my scott family",1
"scott family after",1
"see my scott",1
"to see my",1
"a long time",1
"alpine valley wish",1
"buffett live in",1
"enjoy his music",1
"for a long",1
"his music for",1
"i enjoy his",1
"i was there",1
"in alpine valley",1
"jimmy buffett live",1
"listen to jimmy",1
"live in alpine",1
"long time lol",1
"music for a",1
"there i enjoy",1
"to jimmy buffett",1
"valley wish i",1
"was there i",1
"wish i was",1
"all your hockey",2
"and check out",1
"at watchnhllive com",1
"check out the",1
"com to watch",1
"discuss all your",1
"forum to discuss",1
"games and check",1
"hockey games and",1
"hockey news and",1
"news and questions",1
"out the forum",1
"register today at",1
"the forum to",1
"to discuss all",1
"to watch all",1
"today at watchnhllive",1
"watch all your",1
"watchnhllive com to",1
"your hockey games",1
"your hockey news",1
"and pressure but",1
"been shattered most",1
"breaks me i've",1
"but death just",1
"can handle loads",1
"death just breaks",1
"handle loads of",1
"i can handle",1
"i've just been",1
"just been shattered",1
"just breaks me",1
"loads of stress",1
"me i've just",1
"most of the",1
"of stress and",1
"of the day",1
"pressure but death",1
"shattered most of",1
"stress and pressure",1
"all goes well",1
"be released in",1
"freebase will be",1
"goes well freebase",1
"if all goes",1
"in a week",1
"released in a",1
"well freebase will",1
"will be released",1
"an experience since",1
"august smdh the",1
"been an experience",1
"end is near",1
"experience since i",1
"got here in",1
"has truly been",1
"here in august",1
"i got here",1
"in august smdh",1
"school year has",1
"since i got",1
"smdh the end",1
"the end is",1
"this school year",1
"truly been an",1
"year has truly",1
"don't like ugly",1
"down on other",1
"events you may",1
"god don't like",1
"if your means",1
"is to talk",1
"line of work",1
"may want to",1
"means of promotion",1
"of promotion is",1
"of work god",1
"on other promoters",1
"or events you",1
"other promoters or",1
"promoters or events",1
"promotion is to",1
"rethink your line",1
"talk down on",1
"to rethink your",1
"to talk down",1
"want to rethink",1
"work god don't",1
"you may want",1
"your line of",1
"your means of",1
"all of them",1
"could say that",1
"for some kickass",1
"germinated or that",1
"germination rates on",1
"got greater than",1
"greater than germination",1
"guess you could",1
"have germinated or",1
"how's that for",1
"i got greater",1
"i guess you",1
"more than all",1
"most of my",1
"my plants how's",1
"of my plants",1
"of them have",1
"on most of",1
"or that i",1
"plants how's that",1
"rates on most",1
"say that more",1
"so i guess",1
"some kickass logic",1
"than all of",1
"than germination rates",1
"that for some",1
"that i got",1
"that more than",1
"them have germinated",1
"you could say",1
"awesome shortened his",1
"bronco to bronx",1
"bronx that is",1
"dog's name from",1
"from bronco to",1
"his dog's name",1
"is modern divorce",1
"name from bronco",1
"rt awesome shortened",1
"shortened his dog's",1
"that is modern",1
"to bronx that",1
"are you interested",1
"comment or send",1
"do you want",1
"in marketing with",1
"inside scoop comment",1
"interested in marketing",1
"marketing with video",1
"me a message",1
"or send me",1
"scoop comment or",1
"send me a",1
"the inside scoop",1
"video do you",1
"want the inside",1
"with video do",1
"you interested in",1
"you want the",1
"a review of",1
"and i have",1
"article and i",1
"began my article",1
"chapter as well",1
"decided that i",1
"have decided that",1
"i have decided",1
"i just began",1
"i will include",1
"include a review",1
"just began my",1
"my article and",1
"of chapter as",1
"review of chapter",1
"that i will",1
"will include a",1
"first time i've",1
"flown to sofla",1
"i've flown to",1
"time i've flown",1
"always easy to",1
"and that's not",1
"easy to do",1
"not always easy",1
"that's not always",1
"a fab long",1
"a waste of",1
"about a waste",1
"all had a",1
"and binned cards",1
"and i didn't",1
"back in the",1
"binned cards talk",1
"busy and i",1
"cards talk about",1
"could not get",1
"didn't get half",1
"done yesterday i",1
"fab long weekend",1
"get back in",1
"get done yesterday",1
"get half of",1
"get myself motivated",1
"had a fab",1
"half of what",1
"hope you all",1
"hopefully i will",1
"i didn't get",1
"i just could",1
"i started and",1
"i wanted to",1
"i will get",1
"in the swing",1
"just could not",1
"long weekend mine",1
"mine was busy",1
"motivated i started",1
"myself motivated i",1
"not get myself",1
"of things this",1
"of time hopefully",1
"of what i",1
"started and binned",1
"swing of things",1
"talk about a",1
"the swing of",1
"things this week",1
"time hopefully i",1
"to get done",1
"wanted to get",1
"was busy and",1
"waste of time",1
"weekend mine was",1
"what i wanted",1
"will get back",1
"yesterday i just",1
"you all had",1
"at the grammys",1
"being nominated so",1
"for being nominated",1
"grammys this year",1
"hey maybe i'll",1
"i'll see you",1
"i'm in the",1
"in the running",1
"maybe i'll see",1
"me a seat",1
"nominated so save",1
"running for being",1
"save me a",1
"see you at",1
"so save me",1
"the grammys this",1
"the running for",1
"this year i'm",1
"year i'm in",1
"you at the",1
"love that picture",1
"chris or nick",1
"fear no human",1
"a fair bit",1
"a strange sound",1
"a workshop to",1
"and the bank",1
"any further so",1
"arm to the",1
"bank shall be",1
"be emptied out",1
"be returned tonight",1
"because i can't",1
"can't turn it",1
"car is the",1
"car should be",1
"dead so they",1
"diagnosis on the",1
"emptied out a",1
"far not because",1
"further so car",1
"had to tow",1
"i can't turn",1
"i turn the",1
"is dead so",1
"is loose that's",1
"is the starter",1
"it any further",1
"it makes a",1
"it to a",1
"it while there",1
"loose that's why",1
"makes a strange",1
"motor is dead",1
"not because i",1
"okay so diagnosis",1
"on the car",1
"out a fair",1
"replace it while",1
"returned tonight and",1
"shall be emptied",1
"should be returned",1
"so car should",1
"so diagnosis on",1
"so they had",1
"sound when i",1
"starter motor is",1
"steering wheel to",1
"strange sound when",1
"suspension is loose",1
"that's why it",1
"the arm to",1
"the bank shall",1
"the car is",1
"the starter motor",1
"the steering wheel",1
"the suspension is",1
"there the arm",1
"they had to",1
"to a workshop",1
"to far not",1
"to replace it",1
"to the suspension",1
"to tow it",1
"tonight and the",1
"tow it to",1
"turn it any",1
"turn the steering",1
"wheel to far",1
"when i turn",1
"while there the",1
"why it makes",1
"workshop to replace",1
"at loved the",1
"for having vegan",1
"fries please keep",1
"having vegan options",1
"it on your",1
"keep it on",1
"loved the vegan",1
"mexican fries please",1
"on your menu",1
"options at loved",1
"please keep it",1
"pocket mexican fries",1
"thanks for having",1
"the vegan pocket",1
"vegan options at",1
"vegan pocket mexican",1
"a parade holla",1
"at yo big",1
"be a parade",1
"gonna be a",1
"holla at yo",1
"it's gonna be",1
"parade holla at",1
"yo big momma",1
"book is coming",1
"coming kiddies d",1
"is coming kiddies",1
"a town rt",1
"best set yet",1
"in wichita of",1
"is quite a",1
"of all places",1
"quite a town",1
"rt best set",1
"set yet in",1
"ta is quite",1
"the ta is",1
"town rt best",1
"wichita of all",1
"yet in wichita",1
"and stayed for",1
"conference and stayed",1
"ended up going",1
"for the press",1
"for westside story",1
"going to the",1
"press conference and",1
"stayed for westside",1
"the for the",1
"the press conference",1
"to the for",1
"up going to",1
"cool enough for",1
"enough for you",1
"hate me sry",1
"i'm not cool",1
"me sry i'm",1
"not cool enough",1
"sry i'm not",1
"to hate me",1
"way to hate",1
"inspired to inspire",1
"busy busy busy",1
"and td by",1
"brees still got",1
"by the saints",1
"drew brees still",1
"drive and td",1
"got it nice",1
"it nice drive",1
"nice drive and",1
"still got it",1
"td by the",1
"a part of",1
"a statistic on",1
"abuse in the",1
"actual genocidal horror",1
"africa is basically",1
"african and eastern",1
"almost certainly false",1
"american media it's",1
"and believe me",1
"and eastern european",1
"and for genocidal",1
"and particularly in",1
"and yes it",1
"are ridiculously well",1
"as to be",1
"at this point",1
"be completely unreliable",1
"believe me if",1
"but the actual",1
"certainly false this",1
